track name="Enhancers in DND41" itemRGB=On color=0,0,0
67_MACS_peak_10516_lociStitched,chr17,55319255,55750990,NM_170721,1,1,459970.469,68429.9975
24_MACS_peak_7791_lociStitched,chr14,106714933,106902534,NM_001134877,2,1,284102.9544,44686.5582
8_MACS_peak_7594_lociStitched,chr14,98596920,98711084,NR_015430,3,1,204673.2192,22558.8064
39_MACS_peak_2004_lociStitched,chr1,198842777,199083902,NM_080921,4,1,193840.3875,33010.0125
49_MACS_peak_23108_lociStitched,chr7,92246335,92467639,NM_001259,5,1,170846.688,31314.516
14_MACS_peak_15223_lociStitched,chr20,30248870,30334968,NM_001191,6,1,151007.2822,14585.0012
20_MACS_peak_609_lociStitched,chr1,42255241,42387099,NM_001127714,7,1,155447.3962,20424.8042
33_MACS_peak_7832_lociStitched,chr14,107012830,107199852,NM_001134877,8,1,157266.7998,27436.1274
28_MACS_peak_13187_lociStitched,chr2,43328442,43457095,NM_006887,9,1,146870.2648,18680.4156
26_MACS_peak_14856_lociStitched,chr2,240173615,240325165,NR_036229,10,1,151459.07,23353.855
29_MACS_peak_24543_lociStitched,chr8,130069002,130272114,NR_033916,11,1,162063.0648,37189.8072
10_MACS_peak_19640_lociStitched,chr5,35849776,35927337,NM_002185,12,1,132908.5296,13526.6384
5_MACS_peak_17089_lociStitched,chr3,35674346,35750969,NM_016300,13,1,130941.0447,12114.0963
28_MACS_peak_23589_lociStitched,chr7,142098590,142276341,NM_004445,14,1,130984.7119,16761.9193
18_MACS_peak_3300_lociStitched,chr10,92668262,92770850,NM_001104546,15,1,130061.0664,17132.196
17_MACS_peak_20355_lociStitched,chr5,131744602,131838025,NM_002198,16,1,126317.2383,14359.1151
13_MACS_peak_11491_lociStitched,chr18,74753882,74860080,NM_001025100,17,1,124750.7906,16046.5178
11_MACS_peak_10842_lociStitched,chr17,75368146,75469479,NM_001113496,18,1,122450.7972,14662.8851
24_MACS_peak_14407_lociStitched,chr2,196332206,196461723,NM_001127257,19,1,125411.3111,17666.1188
20_MACS_peak_15580_lociStitched,chr20,58752265,58879592,NM_173644,20,1,125353.4315,22256.7596
25_MACS_peak_3584_lociStitched,chr10,126299490,126434389,NM_014661,21,1,121220.2414,19074.7186
12_MACS_peak_14806_lociStitched,chr2,235326943,235409882,NM_005737,22,1,112539.9291,14348.447
1_MACS_peak_23598_lociStitched,chr7,142493902,142514183,NM_004445,23,1,102212.1838,4695.0515
18_MACS_peak_2332_lociStitched,chr1,230202853,230307084,NM_004481,24,1,110213.8594,16791.6141
29_MACS_peak_15849_lociStitched,chr21,36253368,36424924,NM_001122607,25,1,118905.4636,26145.1344
13_MACS_peak_5780_lociStitched,chr12,104849699,104942313,NM_001173982,26,1,107598.9452,15021.9908
5_MACS_peak_1224_lociStitched,chr1,111727706,111778392,NM_024901,27,1,101579.8126,9113.3428
16_MACS_peak_25705_lociStitched,chrX,6963369,7072636,NM_001178135,28,1,102590.7863,10642.6058
17_MACS_peak_18540_lociStitched,chr4,15731165,15809772,NM_001775,29,1,102833.6774,11932.5426
29_MACS_peak_5039_lociStitched,chr12,11905601,12051668,NM_001987,30,1,113362.5987,23458.3602
26_MACS_peak_4741_lociStitched,chr11,122525736,122630196,NM_032873,31,1,102579.72,15115.362
5_MACS_peak_24607_lociStitched,chr8,134044780,134107515,NM_006748,32,1,97596.8395,11104.095
24_MACS_peak_3148_lociStitched,chr10,74002385,74097700,NM_019058,33,1,98250.702,12543.454
10_MACS_peak_21506_lociStitched,chr6,41964537,42019577,NM_001136126,34,1,92390.144,7496.448
30_MACS_peak_7180_lociStitched,chr14,61787304,61948191,NM_006255,35,1,106748.5245,23714.7438
9_MACS_peak_24577_lociStitched,chr8,130540059,130609405,NR_033916,36,1,92805.7518,11878.9698
16_MACS_peak_1925_lociStitched,chr1,192475738,192551147,NM_002922,37,1,91086.5311,10964.4686
11_MACS_peak_7624_lociStitched,chr14,100514734,100586793,NM_016337,38,1,89425.219,11817.676
10_MACS_peak_9406_lociStitched,chr16,68362019,68419009,NM_001184824,39,1,85536.291,8890.44
6_MACS_peak_15379_lociStitched,chr20,37853700,37898894,NR_033905,40,1,86447.0832,10082.7814
16_MACS_peak_7114_lociStitched,chr14,56584013,56689606,NM_021255,41,1,89152.1699,16134.6104
9_MACS_peak_7873_lociStitched,chr15,22419432,22492352,NM_052903,42,1,89567.636,16603.884
23_MACS_peak_8852_lociStitched,chr16,11139103,11236718,NM_015226,43,1,86604.028,14652.0115
12_MACS_peak_13915_lociStitched,chr2,128343496,128408767,NR_027823,44,1,81627.9126,9718.8519
MACS_peak_17362,chr3,50635253,50654453,NM_013324,45,1,74628.48,4183.68
1_MACS_peak_10551_lociStitched,chr17,56404729,56423968,NR_029683,46,1,74304.8658,4003.6359
14_MACS_peak_9503_lociStitched,chr16,75071484,75146203,NM_153688,47,1,80494.7787,10968.7492
30_MACS_peak_19289_lociStitched,chr4,154339449,154469366,NM_015196,48,1,85498.3777,16304.5835
15_MACS_peak_26325_lociStitched,chrX,128864068,128933808,NM_018990,49,1,75528.42,6715.962
27_MACS_peak_23289_lociStitched,chr7,104865216,104995488,NM_182691,50,1,82787.856,14551.3824
5_MACS_peak_20013_lociStitched,chr5,81607185,81658141,NM_001025,51,1,77203.4356,9075.2636
9_MACS_peak_1700_lociStitched,chr1,167568851,167624775,NM_052862,52,1,75928.0148,8802.4376
10_MACS_peak_382_lociStitched,chr1,27923108,27996781,NM_005248,53,1,77408.2211,10947.8078
8_MACS_peak_16308_lociStitched,chr22,29186430,29226319,NM_001079539,54,1,72039.534,5672.2158
9_MACS_peak_10112_lociStitched,chr17,32685544,32748442,NM_002981,55,1,77421.1482,11755.6362
7_MACS_peak_25666_lociStitched,chrX,2597437,2653738,NM_002414,56,1,73191.3,7825.839
13_MACS_peak_25292_lociStitched,chr9,112883215,112955818,NM_001136562,57,1,73793.6892,8516.3319
9_MACS_peak_13833_lociStitched,chr2,112165529,112254103,NR_024373,58,1,90806.0648,25580.1712
10_MACS_peak_13599_lociStitched,chr2,87753541,87842110,NR_024204,59,1,90437.8059,25419.303
18_MACS_peak_22138_lociStitched,chr6,137957798,138068513,NM_006290,60,1,82383.0315,17548.3275
5_MACS_peak_18404_lociStitched,chr4,12046,60668,NM_182524,61,1,78422.4238,13973.9628
10_MACS_peak_14311_lociStitched,chr2,182257770,182338684,NM_000885,62,1,75727.4126,11449.331
1_MACS_peak_23649_lociStitched,chr7,150052868,150078124,NM_013400,63,1,68994.3408,4778.4352
11_MACS_peak_20245_lociStitched,chr5,118602919,118676757,NM_001077654,64,1,73963.5246,10891.105
11_MACS_peak_591_lociStitched,chr1,42088182,42171280,NM_001127714,65,1,75328.337,12630.896
14_MACS_peak_19486_lociStitched,chr5,3822041,3910285,NM_015325,66,1,76022.206,13960.2008
10_MACS_peak_23668_lociStitched,chr7,150325867,150393417,NM_015660,67,1,70751.87,9126.005
5_MACS_peak_19526_lociStitched,chr5,4530635,4582338,NM_015325,68,1,69168.2734,9017.0032
12_MACS_peak_13166_lociStitched,chr2,43236543,43315240,NM_006887,69,1,73015.0766,12866.9595
5_MACS_peak_7248_lociStitched,chr14,66298872,66348064,NM_004480,70,1,67609.4848,7811.6896
17_MACS_peak_16203_lociStitched,chr22,23190145,23298484,NM_001178126,71,1,79900.0125,21028.5999
6_MACS_peak_12709_lociStitched,chr19,54870175,54903417,NM_002287,72,1,64685.6078,5966.939
13_MACS_peak_11009_lociStitched,chr17,80805128,80873925,NM_001009905,73,1,67909.5187,9487.1063
12_MACS_peak_6275_lociStitched,chr13,30909055,30970898,NR_024464,74,1,68491.1225,10179.3578
13_MACS_peak_14611_lociStitched,chr2,217466408,217532094,NM_000597,75,1,67295.307,10240.4474
8_MACS_peak_22219_lociStitched,chr6,149349238,149419120,NM_015093,76,1,67058.7672,11111.238
3_MACS_peak_6502_lociStitched,chr13,51462462,51504124,NM_024570,77,1,62797.1326,7099.2048
9_MACS_peak_7408_lociStitched,chr14,81391549,81456977,NM_000369,78,1,64741.006,9447.8032
7_MACS_peak_10242_lociStitched,chr17,38669529,38722568,NM_001838,79,1,64532.5513,9350.7757
5_MACS_peak_16873_lociStitched,chr3,16327657,16382361,NM_138381,80,1,64041.9728,9157.4496
19_MACS_peak_15426_lociStitched,chr20,43226560,43314352,NM_000022,81,1,66282.96,12229.4256
11_MACS_peak_2825_lociStitched,chr10,26724676,26778840,NM_019043,82,1,61216.1528,7214.6448
7_MACS_peak_17953_lociStitched,chr3,142882274,142940182,NM_004267,83,1,62928.6236,9381.096
6_MACS_peak_15145_lociStitched,chr20,23091091,23143116,NR_034149,84,1,63871.0925,10451.8225
16_MACS_peak_1655_lociStitched,chr1,165796121,165880217,NM_012474,85,1,64484.8128,11445.4656
21_MACS_peak_22087_lociStitched,chr6,135496847,135622229,NM_005375,86,1,70640.2188,17691.4002
12_MACS_peak_18166_lociStitched,chr3,172228528,172315855,NR_033994,87,1,63574.056,11003.202
14_MACS_peak_25146_lociStitched,chr9,92077905,92171778,NM_024077,88,1,63523.8591,11189.6616
