track name="Enhancers in BI_Brain_Anterior_Caudate" itemRGB=On color=0,0,0
15_MACS_peak_6305_lociStitched,chr10,126276993,126445886,NM_212554,1,1,116299.7198,14051.8976
33_MACS_peak_8577_lociStitched,chr11,117469545,117680519,NR_026691,2,1,109179.045,21582.6402
32_MACS_peak_41970_lociStitched,chr9,129056751,129269790,NM_001135776,3,1,102919.1409,19770.0192
38_MACS_peak_24191_lociStitched,chr2,153236796,153451844,NM_052905,4,1,101932.752,20128.4928
22_MACS_peak_24092_lociStitched,chr2,145157845,145283467,NM_001171653,5,1,92143.737,11808.468
18_MACS_peak_20870_lociStitched,chr19,13093687,13216233,NM_017722,6,1,88956.1414,9791.4254
35_MACS_peak_26281_lociStitched,chr20,47267666,47449597,NM_006420,7,1,93585.3064,16792.2313
47_MACS_peak_40701_lociStitched,chr9,19550776,19790353,NM_020344,8,1,95279.7729,21226.5222
31_MACS_peak_26085_lociStitched,chr20,39743920,39923098,NM_003286,9,1,86489.2206,15122.6232
18_MACS_peak_39263_lociStitched,chr8,26428045,26519629,NM_001386,10,1,74137.248,8233.4016
22_MACS_peak_22914_lociStitched,chr2,47170150,47307709,NM_001171508,11,1,77005.5282,12462.8454
18_MACS_peak_33869_lociStitched,chr5,139013764,139146475,NM_181838,12,1,73508.6229,9608.2764
36_MACS_peak_11757_lociStitched,chr13,97862878,98041659,NM_144778,13,1,80111.7661,17377.5132
31_MACS_peak_29771_lociStitched,chr3,123005307,123172811,NM_012430,14,1,78391.872,15661.624
41_MACS_peak_10906_lociStitched,chr12,124837015,125042804,NM_001082959,15,1,78878.9237,16298.4888
19_MACS_peak_4019_lociStitched,chr1,226820788,226928482,NM_002221,16,1,71907.2838,9423.225
21_MACS_peak_27817_lociStitched,chr22,38361080,38467244,NM_006941,17,1,68889.8196,7601.3424
36_MACS_peak_23741_lociStitched,chr2,102312345,102465984,NM_173647,18,1,73285.803,12859.5843
32_MACS_peak_5790_lociStitched,chr10,97121468,97279281,NM_001034954,19,1,76018.5221,15702.3935
43_MACS_peak_8491_lociStitched,chr11,116816128,116977335,NM_025164,20,1,71769.3564,12364.5769
37_MACS_peak_40772_lociStitched,chr9,27329135,27504747,NM_024761,21,1,75144.3748,16068.498
29_MACS_peak_3330_lociStitched,chr1,183835620,184009245,NM_015101,22,1,75231.7125,17449.3125
14_MACS_peak_26238_lociStitched,chr20,45923958,45992002,NR_024594,23,1,62437.1744,5491.1508
32_MACS_peak_30271_lociStitched,chr3,159479609,159630091,NM_001197109,24,1,69793.5516,13167.175
20_MACS_peak_18450_lociStitched,chr17,55937667,56034415,NM_017949,25,1,64482.542,7933.336
36_MACS_peak_1538_lociStitched,chr1,44937744,45070106,NM_018150,26,1,65625.0796,11383.132
32_MACS_peak_27067_lociStitched,chr21,45467222,45628971,NM_198155,27,1,66252.3904,12487.0228
16_MACS_peak_4274_lociStitched,chr1,234622774,234750430,NM_001012985,28,1,63828,10391.1984
9_MACS_peak_7604_lociStitched,chr11,65236062,65284689,NR_002819,29,1,55279.1736,3253.1463
17_MACS_peak_23955_lociStitched,chr2,127806783,127915950,NM_139348,30,1,59583.3486,8023.7745
26_MACS_peak_17272_lociStitched,chr17,16913012,17063100,NM_015134,31,1,63502.2328,12652.4184
23_MACS_peak_22310_lociStitched,chr2,7054795,7178031,NM_014746,32,1,61396.1752,11522.566
21_MACS_peak_13715_lociStitched,chr15,31554850,31684654,NM_017762,33,1,60722.3112,10955.4576
25_MACS_peak_5130_lociStitched,chr10,61000304,61127058,NM_001166698,34,1,59472.9768,11610.6664
21_MACS_peak_13209_lociStitched,chr14,93417797,93560521,NM_001142594,35,1,59373.184,12588.2568
22_MACS_peak_6229_lociStitched,chr10,123243664,123391762,NM_001144914,36,1,60394.3644,13610.2062
8_MACS_peak_35360_lociStitched,chr6,41649559,41704164,NM_007162,37,1,50329.4285,4646.8855
8_MACS_peak_36656_lociStitched,chr6,163722439,163788138,NR_028390,38,1,51724.8227,6070.5876
12_MACS_peak_17905_lociStitched,chr17,38219151,38281459,NM_021724,39,1,49410.244,4423.868
19_MACS_peak_40953_lociStitched,chr9,37913288,38029096,NR_024872,40,1,56410.0768,11488.1536
13_MACS_peak_25778_lociStitched,chr20,30249163,30312523,NM_001191,41,1,49902.336,5544
7_MACS_peak_2538_lociStitched,chr1,144961872,145035701,NM_001195261,42,1,69569.0667,25301.1983
30_MACS_peak_22587_lociStitched,chr2,25437790,25563814,NM_175630,43,1,53635.8144,9376.1856
14_MACS_peak_41803_lociStitched,chr9,124021893,124097950,NM_000177,44,1,51079.8812,6822.3129
11_MACS_peak_5579_lociStitched,chr10,81138763,81212778,NM_005729,45,1,49893.5115,6113.639
18_MACS_peak_34589_lociStitched,chr6,3321893,3439609,NR_026650,46,1,55079.3164,11583.2544
19_MACS_peak_18500_lociStitched,chr17,57405729,57484892,NM_001005404,47,1,49635.201,6420.1193
20_MACS_peak_17392_lociStitched,chr17,19144995,19251705,NM_001102664,48,1,51786.363,9209.073
