track name="Enhancers in HCC1954" itemRGB=On color=0,0,0
2_MACS_peak_16804_lociStitched,chr17,37841653,37869514,NM_004448,1,1,897695.3505,219126.765
14_MACS_peak_40312_lociStitched,chr8,118945659,119050197,NM_000127,2,1,701429.0724,92714.7522
9_MACS_peak_3727_lociStitched,chr1,209527006,209609871,NM_001104548,3,1,603621.806,23657.9575
10_MACS_peak_39992_lociStitched,chr8,96073961,96128213,NR_037484,4,1,287286.0408,23800.3524
10_MACS_peak_22901_lociStitched,chr2,161054496,161127607,NM_000888,5,1,268039.5482,14783.0442
12_MACS_peak_4283_lociStitched,chr1,235092170,235171366,NM_014765,6,1,260412.2872,17296.4064
18_MACS_peak_12432_lociStitched,chr14,68603422,68723615,NM_015346,7,1,246287.4763,17379.9078
18_MACS_peak_12284_lociStitched,chr14,61927960,62037781,NM_001530,8,1,243033.873,19668.9411
13_MACS_peak_28939_lociStitched,chr3,158428493,158509261,NM_002888,9,1,229284.1984,11905.2032
7_MACS_peak_40104_lociStitched,chr8,102435163,102487838,NM_024915,10,1,231453.95,20717.0775
11_MACS_peak_32001_lociStitched,chr5,34484515,34537243,NM_015577,11,1,217845.732,15554.76
27_MACS_peak_25089_lociStitched,chr20,48845407,49000532,NR_034124,12,1,231136.25,30497.575
25_MACS_peak_127_lociStitched,chr1,8064015,8199317,NM_018948,13,1,217606.2066,18468.723
17_MACS_peak_35284_lociStitched,chr6,43959901,44052696,NM_007355,14,1,188967.738,17593.932
6_MACS_peak_29192_lociStitched,chr3,177306147,177341813,NM_024665,15,1,172837.436,7054.7348
5_MACS_peak_8196_lociStitched,chr11,102415221,102447873,NM_002423,16,1,177653.0016,13299.1596
6_MACS_peak_29481_lociStitched,chr3,189616792,189666994,NM_001114981,17,1,175285.3032,11872.773
2_MACS_peak_40193_lociStitched,chr8,107503030,107518450,NM_181354,18,1,175777.206,14132.43
5_MACS_peak_8184_lociStitched,chr11,102321265,102367148,NM_052932,19,1,180228.424,19124.0344
6_MACS_peak_17414_lociStitched,chr17,57902955,57936020,NR_029493,20,1,165450.647,5184.592
9_MACS_peak_40578_lociStitched,chr8,129153748,129219173,NR_031609,21,1,185780.83,33634.9925
1_MACS_peak_17498_lociStitched,chr17,62402746,62410874,NM_000442,22,1,148702.5728,3242.2592
4_MACS_peak_7669_lociStitched,chr11,69019019,69070837,NM_138768,23,1,185321.8952,41915.5802
8_MACS_peak_271_lociStitched,chr1,12492745,12547489,NM_004753,24,1,151514.9688,8956.1184
18_MACS_peak_33743_lociStitched,chr5,150948478,151031783,NM_005754,25,1,150598.779,12245.835
16_MACS_peak_30455_lociStitched,chr4,74514867,74600786,NM_000584,26,1,151801.6892,13798.5914
19_MACS_peak_25214_lociStitched,chr20,52388763,52487493,NM_006526,27,1,151619.661,15451.245
