track name="Enhancers in Colon_Crypt_2" itemRGB=On color=0,0,0
44_MACS_peak_4780_lociStitched,chr1,201976185,202088219,NM_001114309,1,1,231787.1426,13107.978
37_MACS_peak_31647_lociStitched,chr2,43354683,43468200,NM_006887,2,1,202764.0654,15915.0834
10_MACS_peak_8714_lociStitched,chr10,134201125,134244083,NM_001098637,3,1,145984.1714,6533.9118
27_MACS_peak_18058_lociStitched,chr15,31617281,31691227,NM_015995,4,1,137236.3814,11439.4462
27_MACS_peak_16903_lociStitched,chr14,74193247,74269941,NM_194278,5,1,136078.1642,11304.6956
15_MACS_peak_27945_lociStitched,chr19,4042357,4105105,NM_015898,6,1,128288.286,7178.3712
5_MACS_peak_24309_lociStitched,chr17,39791354,39835420,NM_005801,7,1,122001.1276,6252.9654
13_MACS_peak_10346_lociStitched,chr11,65167786,65223197,NR_028272,8,1,118008.8067,7713.2112
23_MACS_peak_57622_lociStitched,chr9,135978319,136025431,NM_006266,9,1,117431.3712,7453.1184
51_MACS_peak_29517_lociStitched,chr19,39125450,39227655,NM_004924,10,1,124158.634,15443.1755
13_MACS_peak_21747_lociStitched,chr16,67461787,67499896,NM_000196,11,1,115622.706,8002.89
8_MACS_peak_27637_lociStitched,chr19,1239721,1267564,NM_177401,12,1,111288.471,3747.6678
12_MACS_peak_55314_lociStitched,chr8,145002145,145046049,NM_201380,13,1,112240.576,6370.4704
16_MACS_peak_31373_lociStitched,chr2,28578393,28661293,NM_005253,14,1,117925.25,13827.72
5_MACS_peak_47054_lociStitched,chr5,175959878,175981407,NM_001171976,15,1,106540.5623,3763.2692
18_MACS_peak_39320_lociStitched,chr22,50319429,50364809,NM_001001852,16,1,107364.542,6253.364
13_MACS_peak_34906_lociStitched,chr2,239172492,239218637,NM_022817,17,1,108233.0975,7198.62
68_MACS_peak_38468_lociStitched,chr22,36719134,36863050,NM_002473,18,1,116298.5196,17298.7032
10_MACS_peak_22925_lociStitched,chr17,2288731,2316361,NM_020310,19,1,102222.711,4205.286
14_MACS_peak_14839_lociStitched,chr13,28526833,28555918,NM_001265,20,1,101378.676,4066.083
25_MACS_peak_7461_lociStitched,chr10,81903745,81967963,NM_145868,21,1,107064.2496,10730.8278
19_MACS_peak_34627_lociStitched,chr2,232505029,232558011,NM_001099285,22,1,101100.2524,6569.768
12_MACS_peak_30021_lociStitched,chr19,45942805,45989205,NM_001114171,23,1,96391.36,5456.64
8_MACS_peak_8721_lociStitched,chr10,134259695,134282055,NM_001098637,24,1,93793.492,4060.576
50_MACS_peak_916_lociStitched,chr1,17835299,17932384,NM_018125,25,1,101512.076,14145.2845
5_MACS_peak_29584_lociStitched,chr19,39887902,39902412,NM_003407,26,1,89655.839,2555.211
29_MACS_peak_40174_lociStitched,chr3,46964641,47040638,NM_144716,27,1,97298.9591,11209.5575
32_MACS_peak_45992_lociStitched,chr5,131752678,131841917,NM_002198,28,1,101161.3304,15090.3149
24_MACS_peak_804_lociStitched,chr1,16465457,16553849,NM_004431,29,1,99069.7536,13028.9808
25_MACS_peak_11854_lociStitched,chr11,130012826,130076450,NM_021978,30,1,94920.6456,9588.1368
7_MACS_peak_57916_lociStitched,chr9,140187367,140215613,NM_001004354,31,1,88915.5834,3824.5084
21_MACS_peak_584_lociStitched,chr1,10815064,10880228,NM_017766,32,1,93770.996,9794.1492
12_MACS_peak_17652_lociStitched,chr14,102970165,102998084,NM_152326,33,1,83916.1383,3554.0887
28_MACS_peak_39242_lociStitched,chr22,46959322,47085335,NM_022766,34,1,96740.1801,16419.4939
28_MACS_peak_57720_lociStitched,chr9,137215689,137327443,NM_002957,35,1,96399.0004,16170.8038
17_MACS_peak_24572_lociStitched,chr17,43485536,43547281,NM_174919,36,1,89505.552,11472.221
16_MACS_peak_3999_lociStitched,chr1,156069725,156100761,NM_170708,37,1,82304.3684,5102.3184
30_MACS_peak_12101_lociStitched,chr12,6289538,6351083,NM_001769,38,1,86655.36,9681.0285
42_MACS_peak_31133_lociStitched,chr2,20304241,20436241,NM_002997,39,1,96954,20064
14_MACS_peak_11031_lociStitched,chr11,76774060,76824611,NM_004055,40,1,82332.4137,8396.5211
7_MACS_peak_28469_lociStitched,chr19,12880670,12907594,NM_013312,41,1,75963.3736,3898.5952
52_MACS_peak_25891_lociStitched,chr17,75300830,75468036,NM_001113494,42,1,92347.8738,21402.368
10_MACS_peak_56045_lociStitched,chr9,73008013,73036657,NM_001206,43,1,73815.588,3262.5516
12_MACS_peak_28526_lociStitched,chr19,13250243,13293261,NM_004907,44,1,75040.5992,4495.381
4_MACS_peak_25886_lociStitched,chr17,75277403,75285222,NM_001113492,45,1,71940.2733,1487.1738
60_MACS_peak_8547_lociStitched,chr10,126300357,126437085,NM_014661,46,1,89816.6232,19784.5416
25_MACS_peak_8604_lociStitched,chr10,126790616,126849178,NM_001329,47,1,78847.8768,9299.6456
12_MACS_peak_34051_lociStitched,chr2,200306279,200342141,NM_001172509,48,1,73628.2722,4314.1986
20_MACS_peak_57326_lociStitched,chr9,130819421,130879308,NM_052901,49,1,76487.6764,7437.9654
28_MACS_peak_27713_lociStitched,chr19,2031406,2093929,NM_017572,50,1,75402.738,7052.5944
10_MACS_peak_16977_lociStitched,chr14,75743221,75782362,NM_005252,51,1,73553.7672,5264.4645
23_MACS_peak_23586_lociStitched,chr17,18866841,18944138,NM_001039999,52,1,83395.7333,15181.1308
12_MACS_peak_10362_lociStitched,chr11,65238749,65276270,NR_002819,53,1,72768.2274,4832.7048
24_MACS_peak_39859_lociStitched,chr3,37976935,38059428,NR_029499,54,1,79374.7646,11944.9864
31_MACS_peak_47491_lociStitched,chr6,6677359,6760016,NM_001168344,55,1,79830.1306,12629.9896
4_MACS_peak_12956_lociStitched,chr12,52537491,52550433,NM_182507,56,1,68690.9592,2625.9318
MACS_peak_43,chr1,1092838,1103486,NR_029639,57,1,66705.4608,1399.1472
26_MACS_peak_56413_lociStitched,chr9,95935591,96008391,NM_006648,58,1,76294.4,11160.24
11_MACS_peak_46952_lociStitched,chr5,172190112,172218920,NM_004417,59,1,69286.1208,4488.2864
12_MACS_peak_1262_lociStitched,chr1,23849948,23895236,NM_002167,60,1,71047.8144,6299.5608
9_MACS_peak_50620_lociStitched,chr7,5434456,5470607,NM_001080495,61,1,68524.2205,3886.2325
20_MACS_peak_24931_lociStitched,chr17,48961231,49031984,NM_175575,62,1,73469.9152,10273.3356
14_MACS_peak_57786_lociStitched,chr9,139407512,139445889,NM_017617,63,1,68763.9086,5848.6548
3_MACS_peak_23186_lociStitched,chr17,7736983,7755155,NM_001080424,64,1,65706.3176,2883.8964
19_MACS_peak_12980_lociStitched,chr12,53288976,53322401,NM_002273,65,1,67695.6525,5247.725
30_MACS_peak_46497_lociStitched,chr5,149107491,149186001,NM_001172699,66,1,73579.572,11611.629
11_MACS_peak_50142_lociStitched,chr6,159256028,159291875,NM_001111077,67,1,66008.6658,4592.0007
20_MACS_peak_16390_lociStitched,chr14,55557509,55598917,NM_002306,68,1,67275.5776,5942.048
12_MACS_peak_47143_lociStitched,chr5,177628460,177666550,NM_153373,69,1,68382.977,7092.358
13_MACS_peak_36240_lociStitched,chr20,45933427,45990499,NR_024594,70,1,68195.3328,7059.8064
16_MACS_peak_1179_lociStitched,chr1,22222463,22263849,NM_005529,71,1,66768.0338,6286.5334
